Star spectrum at 1 AU. Created using PrepareStellarSpectrum() 
      WAVELENGTH        IRRADIANCE
          (m)               (W/m3)
*BEGIN_DATA
      5.7713250e-07      2.8492478e+04
      5.7721250e-07      3.2472192e+04
      5.7729250e-07      2.6280498e+04
      5.7737250e-07      3.2456309e+04
      5.7745250e-07      2.4512477e+04
      5.7753250e-07      3.2334870e+04
      5.7761250e-07      2.9106800e+04
      5.7769250e-07      2.9875645e+04
      5.7777250e-07      2.5292862e+04
      5.7785250e-07      3.0655101e+04
      5.7793250e-07      2.7221754e+04
      5.7801250e-07      3.2771848e+04
      5.7809250e-07      3.0944693e+04
      5.7817250e-07      2.9573693e+04
      5.7825250e-07      3.2829025e+04
      5.7833250e-07      3.1747832e+04
      5.7841250e-07      3.1937396e+04
      5.7849250e-07      3.2567601e+04
      5.7857250e-07      3.5325931e+04
      5.7865250e-07      3.1098650e+04
      5.7873250e-07      3.5482373e+04
      5.7881250e-07      3.2071831e+04
      5.7889250e-07      3.3201167e+04
      5.7897250e-07      3.0737171e+04
      5.7905250e-07      3.3804845e+04
      5.7913250e-07      3.1189552e+04
      5.7921250e-07      3.2754122e+04
      5.7929250e-07      3.5496549e+04
      5.7937250e-07      3.7616530e+04
      5.7945250e-07      3.5589581e+04
      5.7953250e-07      3.4261553e+04
      5.7961250e-07      3.9764965e+04
      5.7969250e-07      3.4299320e+04
      5.7977250e-07      3.6977110e+04
      5.7985250e-07      3.6605413e+04
      5.7993250e-07      3.6536123e+04
      5.8001250e-07      3.3780873e+04
      5.8009250e-07      3.3823282e+04
      5.8017250e-07      3.9029974e+04
      5.8025250e-07      3.2909797e+04
      5.8033250e-07      4.1444962e+04
      5.8041250e-07      3.2369046e+04
      5.8049250e-07      3.6704982e+04
      5.8057250e-07      3.4711781e+04
      5.8065250e-07      3.7166853e+04
      5.8073250e-07      3.5538459e+04
      5.8081250e-07      3.7409303e+04
      5.8089250e-07      3.5743998e+04
      5.8097250e-07      3.6699750e+04
      5.8105250e-07      3.4821858e+04
      5.8113250e-07      4.0205663e+04
      5.8121250e-07      3.3604371e+04
      5.8129250e-07      2.8433938e+04
      5.8137250e-07      2.9622461e+04
      5.8145250e-07      3.4616923e+04
      5.8153250e-07      2.9523261e+04
      5.8161250e-07      2.9648496e+04
      5.8169250e-07      3.0887957e+04
      5.8177250e-07      3.0626582e+04
      5.8185250e-07      3.1647217e+04
      5.8193250e-07      3.4237494e+04
      5.8201250e-07      3.2222500e+04
      5.8209250e-07      3.0461765e+04
      5.8217250e-07      3.7374132e+04
      5.8225250e-07      3.0260024e+04
      5.8233250e-07      3.6555014e+04
      5.8241250e-07      3.3747533e+04
      5.8249250e-07      3.2877240e+04
      5.8257250e-07      3.2158581e+04
      5.8265250e-07      3.1897122e+04
      5.8273250e-07      3.1220239e+04
      5.8281250e-07      3.0269849e+04
      5.8289250e-07      3.1425120e+04
      5.8297250e-07      3.1540868e+04
      5.8305250e-07      3.0689725e+04
      5.8313250e-07      2.9788093e+04
      5.8321250e-07      2.7294341e+04
      5.8329250e-07      3.1586697e+04
      5.8337250e-07      2.8100766e+04
      5.8345250e-07      3.0022054e+04
      5.8353250e-07      2.9752243e+04
      5.8361250e-07      2.8811300e+04
      5.8369250e-07      2.9994763e+04
      5.8377250e-07      2.9815871e+04
      5.8385250e-07      3.0085187e+04
      5.8393250e-07      2.8837797e+04
      5.8401250e-07      2.5375762e+04
      5.8409250e-07      2.4808949e+04
      5.8417250e-07      2.1612842e+04
      5.8425250e-07      2.3502403e+04
      5.8433250e-07      2.2417495e+04
      5.8441250e-07      2.5702395e+04
      5.8449250e-07      2.4419219e+04
      5.8457250e-07      2.2943255e+04
      5.8465250e-07      2.4020773e+04
      5.8473250e-07      2.4238456e+04
      5.8481250e-07      2.3550064e+04
      5.8489250e-07      2.1365275e+04
      5.8497250e-07      1.7742900e+04
      5.8505250e-07      1.4678016e+04
      5.8513250e-07      1.6745843e+04
      5.8521250e-07      1.4631456e+04
      5.8529250e-07      1.4991318e+04
      5.8537250e-07      1.3690317e+04
      5.8545250e-07      1.4253576e+04
      5.8553250e-07      1.6008501e+04
      5.8561250e-07      1.5595574e+04
      5.8569250e-07      1.7084013e+04
      5.8577250e-07      1.4635389e+04
      5.8585250e-07      1.7092027e+04
      5.8593250e-07      1.7109521e+04
      5.8601250e-07      1.6153873e+04
      5.8609250e-07      1.6311825e+04
      5.8617250e-07      1.7944043e+04
      5.8625250e-07      1.6942262e+04
